time
ControllerTemp,MotorTemp,DCLinkVoltage,VelocityFiltered,StrainGauge
174.033,223.000000,181.000000,5131.800000,-107567.963200,1307.618000
174.098,223.000000,241.000000,5131.800000,-107567.963200,1307.618000
174.125,223.000000,241.000000,1413.600000,-107567.963200,1307.618000
174.918,223.000000,241.000000,1413.600000,-107567.963200,3108.050000
174.992,223.000000,241.000000,1413.600000,337757.850200,3108.050000
175.017,100.000000,241.000000,1413.600000,337757.850200,3108.050000
175.046,100.000000,168.000000,1413.600000,337757.850200,3108.050000
175.074,100.000000,168.000000,5760.300000,337757.850200,3108.050000
175.909,100.000000,168.000000,5760.300000,337757.850200,1607.690000
176.062,100.000000,168.000000,5760.300000,-202812.005600,1607.690000
176.088,195.000000,168.000000,5760.300000,-202812.005600,1607.690000
176.114,195.000000,142.000000,5760.300000,-202812.005600,1607.690000
176.142,195.000000,142.000000,4403.600000,-202812.005600,1607.690000
176.919,195.000000,142.000000,4403.600000,-202812.005600,1007.546000
177.035,195.000000,142.000000,4403.600000,-145532.445000,1007.546000
177.063,212.000000,142.000000,4403.600000,-145532.445000,1007.546000
177.090,212.000000,160.000000,4403.600000,-145532.445000,1007.546000
177.118,212.000000,160.000000,4951.900000,-145532.445000,1007.546000
177.976,212.000000,160.000000,4951.900000,-145532.445000,1682.708000
178.056,212.000000,160.000000,4951.900000,305297.726000,1682.708000
178.082,90.000000,160.000000,4951.900000,305297.726000,1682.708000
178.142,90.000000,252.000000,4951.900000,305297.726000,1682.708000
178.168,90.000000,252.000000,2411.800000,305297.726000,1682.708000
178.919,90.000000,252.000000,2411.800000,305297.726000,2507.906000
178.971,90.000000,252.000000,2411.800000,213986.835000,2507.906000
179.000,63.000000,252.000000,2411.800000,213986.835000,2507.906000
179.030,63.000000,197.000000,2411.800000,213986.835000,2507.906000
179.064,63.000000,197.000000,5897.500000,213986.835000,2507.906000
179.962,63.000000,197.000000,5897.500000,213986.835000,-267.760000
180.048,63.000000,197.000000,5897.500000,351749.738800,-267.760000
180.117,104.000000,197.000000,5897.500000,351749.738800,-267.760000
180.179,104.000000,212.000000,5897.500000,351749.738800,-267.760000
180.207,104.000000,212.000000,2459.800000,351749.738800,-267.760000
180.937,104.000000,212.000000,2459.800000,351749.738800,2357.870000
181.069,104.000000,212.000000,2459.800000,93316.013800,2357.870000
181.099,27.000000,212.000000,2459.800000,93316.013800,2357.870000
181.129,27.000000,207.000000,2459.800000,93316.013800,2357.870000
181.159,27.000000,207.000000,2928.500000,93316.013800,2357.870000
181.936,27.000000,207.000000,2928.500000,93316.013800,-192.742000
182.069,27.000000,207.000000,2928.500000,-121928.805000,-192.742000
182.112,219.000000,207.000000,2928.500000,-121928.805000,-192.742000
182.140,219.000000,169.000000,2928.500000,-121928.805000,-192.742000
182.167,219.000000,169.000000,3738.300000,-121928.805000,-192.742000
182.936,219.000000,169.000000,3738.300000,-121928.805000,1907.762000
183.070,219.000000,169.000000,3738.300000,-274345.241800,1907.762000
183.098,174.000000,169.000000,3738.300000,-274345.241800,1907.762000
183.127,174.000000,61.000000,3738.300000,-274345.241800,1907.762000
183.162,174.000000,61.000000,780.700000,-274345.241800,1907.762000
183.918,174.000000,61.000000,780.700000,-274345.241800,2057.798000
184.033,174.000000,61.000000,780.700000,-77090.866000,2057.798000
184.061,233.000000,61.000000,780.700000,-77090.866000,2057.798000
184.089,233.000000,6.000000,780.700000,-77090.866000,2057.798000
184.117,233.000000,6.000000,2842.200000,-77090.866000,2057.798000
184.908,233.000000,6.000000,2842.200000,-77090.866000,2507.906000
185.023,233.000000,6.000000,2842.200000,132725.311600,2507.906000
185.052,39.000000,6.000000,2842.200000,132725.311600,2507.906000
185.080,39.000000,142.000000,2842.200000,132725.311600,2507.906000
185.109,39.000000,142.000000,902.200000,132725.311600,2507.906000
185.918,39.000000,142.000000,902.200000,132725.311600,1232.600000
186.018,39.000000,142.000000,902.200000,69515.170600,1232.600000
186.046,20.000000,142.000000,902.200000,69515.170600,1232.600000
186.075,20.000000,183.000000,902.200000,69515.170600,1232.600000
186.105,20.000000,183.000000,3844.500000,69515.170600,1232.600000
186.918,20.000000,183.000000,3844.500000,69515.170600,3108.050000
187.070,20.000000,183.000000,3844.500000,-2995.808600,3108.050000
187.122,255.000000,183.000000,3844.500000,-2995.808600,3108.050000
187.150,255.000000,27.000000,3844.500000,-2995.808600,3108.050000
187.179,255.000000,27.000000,2870.100000,-2995.808600,3108.050000
187.931,255.000000,27.000000,2870.100000,-2995.808600,-42.706000
187.978,255.000000,27.000000,2870.100000,9500.276600,-42.706000
188.008,2.000000,27.000000,2870.100000,9500.276600,-42.706000
188.125,2.000000,212.000000,2870.100000,9500.276600,-42.706000
188.152,2.000000,212.000000,5331.900000,9500.276600,-42.706000
188.961,2.000000,212.000000,5331.900000,9500.276600,2432.888000
189.037,2.000000,212.000000,5331.900000,119462.629400,2432.888000
189.064,35.000000,212.000000,5331.900000,119462.629400,2432.888000
189.094,35.000000,154.000000,5331.900000,119462.629400,2432.888000
189.121,35.000000,154.000000,1804.300000,119462.629400,2432.888000
189.908,35.000000,154.000000,1804.300000,119462.629400,2132.816000
190.022,35.000000,154.000000,1804.300000,-396904.376600,2132.816000
190.064,137.000000,154.000000,1804.300000,-396904.376600,2132.816000
190.090,137.000000,182.000000,1804.300000,-396904.376600,2132.816000
190.117,137.000000,182.000000,3926.900000,-396904.376600,2132.816000
190.918,137.000000,182.000000,3926.900000,-396904.376600,557.438000
191.040,137.000000,182.000000,3926.900000,112198.064800,557.438000
191.067,33.000000,182.000000,3926.900000,112198.064800,557.438000
191.092,33.000000,112.000000,3926.900000,112198.064800,557.438000
191.118,33.000000,112.000000,216.400000,112198.064800,557.438000
191.919,33.000000,112.000000,216.400000,112198.064800,707.474000
192.060,33.000000,112.000000,216.400000,-388066.643600,707.474000
192.097,140.000000,112.000000,216.400000,-388066.643600,707.474000
192.123,140.000000,88.000000,216.400000,-388066.643600,707.474000
192.150,140.000000,88.000000,5667.000000,-388066.643600,707.474000
192.944,140.000000,88.000000,5667.000000,-388066.643600,3258.086000
193.023,140.000000,88.000000,5667.000000,-317048.621200,3258.086000
193.052,161.000000,88.000000,5667.000000,-317048.621200,3258.086000
193.082,161.000000,131.000000,5667.000000,-317048.621200,3258.086000
193.112,161.000000,131.000000,719.800000,-317048.621200,3258.086000
193.919,161.000000,131.000000,719.800000,-317048.621200,932.528000
194.049,161.000000,131.000000,719.800000,-188273.096400,932.528000
194.075,199.000000,131.000000,719.800000,-188273.096400,932.528000
194.144,199.000000,227.000000,719.800000,-188273.096400,932.528000
194.170,199.000000,227.000000,5915.800000,-188273.096400,932.528000
194.941,199.000000,227.000000,5915.800000,-188273.096400,932.528000
195.058,199.000000,227.000000,5915.800000,357137.380000,932.528000
195.084,106.000000,227.000000,5915.800000,357137.380000,932.528000
195.114,106.000000,111.000000,5915.800000,357137.380000,932.528000
195.141,106.000000,111.000000,2750.800000,357137.380000,932.528000
195.908,106.000000,111.000000,2750.800000,357137.380000,3108.050000
196.022,106.000000,111.000000,2750.800000,262343.904200,3108.050000
196.048,78.000000,111.000000,2750.800000,262343.904200,3108.050000
196.074,78.000000,47.000000,2750.800000,262343.904200,3108.050000
196.102,78.000000,47.000000,1648.100000,262343.904200,3108.050000
196.918,78.000000,47.000000,1648.100000,262343.904200,632.456000
197.041,78.000000,47.000000,1648.100000,-98881.516000,632.456000
197.068,226.000000,47.000000,1648.100000,-98881.516000,632.456000
197.095,226.000000,135.000000,1648.100000,-98881.516000,632.456000
197.122,226.000000,135.000000,6154.000000,-98881.516000,632.456000
197.980,226.000000,135.000000,6154.000000,-98881.516000,2132.816000
198.024,226.000000,135.000000,6154.000000,-196618.125800,2132.816000
198.051,197.000000,135.000000,6154.000000,-196618.125800,2132.816000
198.079,197.000000,103.000000,6154.000000,-196618.125800,2132.816000
198.112,197.000000,103.000000,1490.700000,-196618.125800,2132.816000
198.908,197.000000,103.000000,1490.700000,-196618.125800,3033.032000
198.946,197.000000,103.000000,1490.700000,-139259.543600,3033.032000
198.976,214.000000,103.000000,1490.700000,-139259.543600,3033.032000
199.006,214.000000,127.000000,1490.700000,-139259.543600,3033.032000
199.037,214.000000,127.000000,2228.200000,-139259.543600,3033.032000
199.920,214.000000,127.000000,2228.200000,-139259.543600,2132.816000
200.007,214.000000,127.000000,2228.200000,127784.881400,2132.816000
200.036,38.000000,127.000000,2228.200000,127784.881400,2132.816000
200.065,38.000000,21.000000,2228.200000,127784.881400,2132.816000
200.094,38.000000,21.000000,1394.300000,127784.881400,2132.816000
200.919,38.000000,21.000000,1394.300000,127784.881400,3183.068000
201.080,38.000000,21.000000,1394.300000,-153843.035400,3183.068000
201.122,210.000000,21.000000,1394.300000,-153843.035400,3183.068000
201.149,210.000000,38.000000,1394.300000,-153843.035400,3183.068000
201.178,210.000000,38.000000,4639.100000,-153843.035400,3183.068000
201.918,210.000000,38.000000,4639.100000,-153843.035400,932.528000
202.041,210.000000,38.000000,4639.100000,-316386.288200,932.528000
202.072,161.000000,38.000000,4639.100000,-316386.288200,932.528000
202.102,161.000000,181.000000,4639.100000,-316386.288200,932.528000
202.133,161.000000,181.000000,4206.300000,-316386.288200,932.528000
202.908,161.000000,181.000000,4206.300000,-316386.288200,482.420000
203.029,161.000000,181.000000,4206.300000,304494.715400,482.420000
203.057,90.000000,181.000000,4206.300000,304494.715400,482.420000
203.087,90.000000,191.000000,4206.300000,304494.715400,482.420000
203.117,90.000000,191.000000,676.100000,304494.715400,482.420000
203.910,90.000000,191.000000,676.100000,304494.715400,632.456000
204.028,90.000000,191.000000,676.100000,-387886.159400,632.456000
204.055,140.000000,191.000000,676.100000,-387886.159400,632.456000
204.085,140.000000,102.000000,676.100000,-387886.159400,632.456000
204.117,140.000000,102.000000,4158.700000,-387886.159400,632.456000
204.919,140.000000,102.000000,4158.700000,-387886.159400,557.438000
205.046,140.000000,102.000000,4158.700000,-256955.316600,557.438000
205.072,179.000000,102.000000,4158.700000,-256955.316600,557.438000
205.099,179.000000,107.000000,4158.700000,-256955.316600,557.438000
205.126,179.000000,107.000000,5669.700000,-256955.316600,557.438000
205.919,179.000000,107.000000,5669.700000,-256955.316600,2207.834000
205.962,179.000000,107.000000,5669.700000,-258523.129200,2207.834000
205.989,178.000000,107.000000,5669.700000,-258523.129200,2207.834000
206.096,178.000000,244.000000,5669.700000,-258523.129200,2207.834000
206.123,178.000000,244.000000,1641.800000,-258523.129200,2207.834000
206.920,178.000000,244.000000,1641.800000,-258523.129200,1607.690000
206.963,178.000000,244.000000,1641.800000,-331164.087600,1607.690000
206.990,157.000000,244.000000,1641.800000,-331164.087600,1607.690000
207.020,157.000000,78.000000,1641.800000,-331164.087600,1607.690000
207.048,157.000000,78.000000,1213.800000,-331164.087600,1607.690000
207.907,157.000000,78.000000,1213.800000,-331164.087600,2207.834000
207.937,157.000000,78.000000,1213.800000,-136222.954000,2207.834000
207.964,215.000000,78.000000,1213.800000,-136222.954000,2207.834000
207.993,215.000000,103.000000,1213.800000,-136222.954000,2207.834000
208.023,215.000000,103.000000,87.800000,-136222.954000,2207.834000
208.919,215.000000,103.000000,87.800000,-136222.954000,2357.870000
209.052,215.000000,103.000000,87.800000,-150162.882400,2357.870000
209.080,211.000000,103.000000,87.800000,-150162.882400,2357.870000
209.108,211.000000,63.000000,87.800000,-150162.882400,2357.870000
209.174,211.000000,63.000000,3154.000000,-150162.882400,2357.870000
209.908,211.000000,63.000000,3154.000000,-150162.882400,2732.960000
210.027,211.000000,63.000000,3154.000000,-427552.968800,2732.960000
210.052,128.000000,63.000000,3154.000000,-427552.968800,2732.960000
210.078,128.000000,148.000000,3154.000000,-427552.968800,2732.960000
210.106,128.000000,148.000000,1947.600000,-427552.968800,2732.960000
210.935,128.000000,148.000000,1947.600000,-427552.968800,782.492000
211.008,128.000000,148.000000,1947.600000,-76611.475600,782.492000
211.036,233.000000,148.000000,1947.600000,-76611.475600,782.492000
211.064,233.000000,43.000000,1947.600000,-76611.475600,782.492000
211.094,233.000000,43.000000,54.200000,-76611.475600,782.492000
211.985,233.000000,43.000000,54.200000,-76611.475600,782.492000
212.030,233.000000,43.000000,54.200000,-38131.763000,782.492000
212.057,244.000000,43.000000,54.200000,-38131.763000,782.492000
212.085,244.000000,162.000000,54.200000,-38131.763000,782.492000
212.149,244.000000,162.000000,5094.500000,-38131.763000,782.492000
212.918,244.000000,162.000000,5094.500000,-38131.763000,2207.834000
213.037,244.000000,162.000000,5094.500000,-394557.875400,2207.834000
213.066,138.000000,162.000000,5094.500000,-394557.875400,2207.834000
213.094,138.000000,105.000000,5094.500000,-394557.875400,2207.834000
213.122,138.000000,105.000000,4083.100000,-394557.875400,2207.834000
213.908,138.000000,105.000000,4083.100000,-394557.875400,2882.996000
214.033,138.000000,105.000000,4083.100000,173864.663600,2882.996000
214.061,51.000000,105.000000,4083.100000,173864.663600,2882.996000
214.127,51.000000,208.000000,4083.100000,173864.663600,2882.996000
214.153,51.000000,208.000000,5381.400000,173864.663600,2882.996000
214.918,51.000000,208.000000,5381.400000,173864.663600,2958.014000
215.066,51.000000,208.000000,5381.400000,-12488.288200,2958.014000
215.122,252.000000,208.000000,5381.400000,-12488.288200,2958.014000
215.151,252.000000,71.000000,5381.400000,-12488.288200,2958.014000
215.180,252.000000,71.000000,1436.700000,-12488.288200,2958.014000
215.935,252.000000,71.000000,1436.700000,-12488.288200,-117.724000
216.118,252.000000,71.000000,1436.700000,340020.173600,-117.724000
216.144,101.000000,71.000000,1436.700000,340020.173600,-117.724000
216.171,101.000000,85.000000,1436.700000,340020.173600,-117.724000
216.200,101.000000,85.000000,3149.200000,340020.173600,-117.724000
216.937,101.000000,85.000000,3149.200000,340020.173600,1682.708000
217.083,101.000000,85.000000,3149.200000,389895.343000,1682.708000
217.109,116.000000,85.000000,3149.200000,389895.343000,1682.708000
217.137,116.000000,50.000000,3149.200000,389895.343000,1682.708000
217.166,116.000000,50.000000,4285.900000,389895.343000,1682.708000
217.919,116.000000,50.000000,4285.900000,389895.343000,1757.726000
217.976,116.000000,50.000000,4285.900000,272003.738800,1757.726000
218.005,81.000000,50.000000,4285.900000,272003.738800,1757.726000
218.035,81.000000,16.000000,4285.900000,272003.738800,1757.726000
218.065,81.000000,16.000000,1562.200000,272003.738800,1757.726000
218.919,81.000000,16.000000,1562.200000,272003.738800,1007.546000
219.435,81.000000,16.000000,1562.200000,-229367.907600,1007.546000
219.589,187.000000,16.000000,1562.200000,-229367.907600,1007.546000
219.621,187.000000,164.000000,1562.200000,-229367.907600,1007.546000
219.656,187.000000,164.000000,4046.200000,-229367.907600,1007.546000
219.908,187.000000,164.000000,4046.200000,-229367.907600,632.456000
220.028,187.000000,164.000000,4046.200000,86300.694600,632.456000
220.057,25.000000,164.000000,4046.200000,86300.694600,632.456000
220.085,25.000000,184.000000,4046.200000,86300.694600,632.456000
220.115,25.000000,184.000000,1444.900000,86300.694600,632.456000
220.919,25.000000,184.000000,1444.900000,86300.694600,407.402000
221.082,25.000000,184.000000,1444.900000,-241479.712600,407.402000
221.127,184.000000,184.000000,1444.900000,-241479.712600,407.402000
221.156,184.000000,8.000000,1444.900000,-241479.712600,407.402000
221.186,184.000000,8.000000,3670.100000,-241479.712600,407.402000
221.908,184.000000,8.000000,3670.100000,-241479.712600,1457.654000
222.038,184.000000,8.000000,3670.100000,-182354.871800,1457.654000
222.068,201.000000,8.000000,3670.100000,-182354.871800,1457.654000
222.097,201.000000,167.000000,3670.100000,-182354.871800,1457.654000
222.127,201.000000,167.000000,2800.900000,-182354.871800,1457.654000
222.920,201.000000,167.000000,2800.900000,-182354.871800,107.330000
223.054,201.000000,167.000000,2800.900000,147766.993400,107.330000
223.082,44.000000,167.000000,2800.900000,147766.993400,107.330000
223.109,44.000000,9.000000,2800.900000,147766.993400,107.330000
223.138,44.000000,9.000000,4763.900000,147766.993400,107.330000
223.919,44.000000,9.000000,4763.900000,147766.993400,1457.654000
224.014,44.000000,9.000000,4763.900000,110897.882200,1457.654000
224.042,33.000000,9.000000,4763.900000,110897.882200,1457.654000
224.070,33.000000,12.000000,4763.900000,110897.882200,1457.654000
224.098,33.000000,12.000000,5485.100000,110897.882200,1457.654000
224.920,33.000000,12.000000,5485.100000,110897.882200,2282.852000
225.037,33.000000,12.000000,5485.100000,413721.663800,2282.852000
225.103,123.000000,12.000000,5485.100000,413721.663800,2282.852000
225.130,123.000000,76.000000,5485.100000,413721.663800,2282.852000
225.158,123.000000,76.000000,3001.500000,413721.663800,2282.852000
225.939,123.000000,76.000000,3001.500000,413721.663800,-267.760000
226.065,123.000000,76.000000,3001.500000,-149073.556600,-267.760000
226.092,211.000000,76.000000,3001.500000,-149073.556600,-267.760000
226.119,211.000000,146.000000,3001.500000,-149073.556600,-267.760000
226.150,211.000000,146.000000,3868.100000,-149073.556600,-267.760000
226.937,211.000000,146.000000,3868.100000,-149073.556600,407.402000
227.090,211.000000,146.000000,3868.100000,350395.241800,407.402000
227.117,104.000000,146.000000,3868.100000,350395.241800,407.402000
227.145,104.000000,109.000000,3868.100000,350395.241800,407.402000
227.173,104.000000,109.000000,232.100000,350395.241800,407.402000
227.910,104.000000,109.000000,232.100000,350395.241800,782.492000
228.043,104.000000,109.000000,232.100000,-63902.550000,782.492000
228.070,236.000000,109.000000,232.100000,-63902.550000,782.492000
228.134,236.000000,244.000000,232.100000,-63902.550000,782.492000
228.160,236.000000,244.000000,4078.600000,-63902.550000,782.492000
228.920,236.000000,244.000000,4078.600000,-63902.550000,1232.600000
229.061,236.000000,244.000000,4078.600000,229840.958600,1232.600000
229.089,68.000000,244.000000,4078.600000,229840.958600,1232.600000
229.119,68.000000,127.000000,4078.600000,229840.958600,1232.600000
229.146,68.000000,127.000000,3103.300000,229840.958600,1232.600000
229.983,68.000000,127.000000,3103.300000,229840.958600,182.348000
230.028,68.000000,127.000000,3103.300000,-252997.966400,182.348000
230.064,180.000000,127.000000,3103.300000,-252997.966400,182.348000
230.091,180.000000,153.000000,3103.300000,-252997.966400,182.348000
230.116,180.000000,153.000000,5157.600000,-252997.966400,182.348000
230.921,180.000000,153.000000,5157.600000,-252997.966400,482.420000
230.995,180.000000,153.000000,5157.600000,353297.981800,482.420000
231.021,105.000000,153.000000,5157.600000,353297.981800,482.420000
231.048,105.000000,74.000000,5157.600000,353297.981800,482.420000
231.076,105.000000,74.000000,3256.500000,353297.981800,482.420000
231.944,105.000000,74.000000,3256.500000,353297.981800,1007.546000
232.063,105.000000,74.000000,3256.500000,-411830.816000,1007.546000
232.089,133.000000,74.000000,3256.500000,-411830.816000,1007.546000
232.116,133.000000,67.000000,3256.500000,-411830.816000,1007.546000
232.144,133.000000,67.000000,5257.600000,-411830.816000,1007.546000
232.937,133.000000,67.000000,5257.600000,-411830.816000,-267.760000
233.064,133.000000,67.000000,5257.600000,-123824.271400,-267.760000
233.091,219.000000,67.000000,5257.600000,-123824.271400,-267.760000
233.118,219.000000,24.000000,5257.600000,-123824.271400,-267.760000
233.146,219.000000,24.000000,6277.100000,-123824.271400,-267.760000
233.935,219.000000,24.000000,6277.100000,-123824.271400,1157.582000
234.054,219.000000,24.000000,6277.100000,328600.133400,1157.582000
234.081,97.000000,24.000000,6277.100000,328600.133400,1157.582000
234.147,97.000000,238.000000,6277.100000,328600.133400,1157.582000
234.173,97.000000,238.000000,1314.700000,328600.133400,1157.582000
234.920,97.000000,238.000000,1314.700000,328600.133400,2357.870000
235.030,97.000000,238.000000,1314.700000,356530.433600,2357.870000
235.056,106.000000,238.000000,1314.700000,356530.433600,2357.870000
235.085,106.000000,65.000000,1314.700000,356530.433600,2357.870000
235.113,106.000000,65.000000,743.200000,356530.433600,2357.870000
235.911,106.000000,65.000000,743.200000,356530.433600,1307.618000
236.022,106.000000,65.000000,743.200000,145106.144400,1307.618000
236.050,43.000000,65.000000,743.200000,145106.144400,1307.618000
236.078,43.000000,62.000000,743.200000,145106.144400,1307.618000
236.109,43.000000,62.000000,4720.200000,145106.144400,1307.618000
236.919,43.000000,62.000000,4720.200000,145106.144400,2282.852000
237.088,43.000000,62.000000,4720.200000,-86098.207200,2282.852000
237.146,230.000000,62.000000,4720.200000,-86098.207200,2282.852000
237.174,230.000000,87.000000,4720.200000,-86098.207200,2282.852000
237.207,230.000000,87.000000,1494.800000,-86098.207200,2282.852000
237.946,230.000000,87.000000,1494.800000,-86098.207200,707.474000
238.060,230.000000,87.000000,1494.800000,261898.312400,707.474000
238.087,78.000000,87.000000,1494.800000,261898.312400,707.474000
238.118,78.000000,13.000000,1494.800000,261898.312400,707.474000
238.147,78.000000,13.000000,1674.600000,261898.312400,707.474000
238.909,78.000000,13.000000,1674.600000,261898.312400,2282.852000
238.989,78.000000,13.000000,1674.600000,21265.678400,2282.852000
239.026,6.000000,13.000000,1674.600000,21265.678400,2282.852000
239.055,6.000000,86.000000,1674.600000,21265.678400,2282.852000
239.085,6.000000,86.000000,2900.000000,21265.678400,2282.852000
239.908,6.000000,86.000000,2900.000000,21265.678400,3108.050000
239.985,6.000000,86.000000,2900.000000,69702.811000,3108.050000
240.015,20.000000,86.000000,2900.000000,69702.811000,3108.050000
240.044,20.000000,197.000000,2900.000000,69702.811000,3108.050000
240.074,20.000000,197.000000,5914.300000,69702.811000,3108.050000
240.910,20.000000,197.000000,5914.300000,69702.811000,2357.870000
241.047,20.000000,197.000000,5914.300000,-329219.817200,2357.870000
241.087,157.000000,197.000000,5914.300000,-329219.817200,2357.870000
241.152,157.000000,226.000000,5914.300000,-329219.817200,2357.870000
241.181,157.000000,226.000000,3416.200000,-329219.817200,2357.870000
241.920,157.000000,226.000000,3416.200000,-329219.817200,3408.122000
241.996,157.000000,226.000000,3416.200000,250113.699000,3408.122000
242.023,74.000000,226.000000,3416.200000,250113.699000,3408.122000
242.051,74.000000,138.000000,3416.200000,250113.699000,3408.122000
242.080,74.000000,138.000000,1054.300000,250113.699000,3408.122000
242.918,74.000000,138.000000,1054.300000,250113.699000,1832.744000
243.043,74.000000,138.000000,1054.300000,324231.991600,1832.744000
243.072,96.000000,138.000000,1054.300000,324231.991600,1832.744000
243.101,96.000000,160.000000,1054.300000,324231.991600,1832.744000
243.129,96.000000,160.000000,6146.200000,324231.991600,1832.744000
243.920,96.000000,160.000000,6146.200000,324231.991600,2657.942000
244.073,96.000000,160.000000,6146.200000,16982.038400,2657.942000
244.102,5.000000,160.000000,6146.200000,16982.038400,2657.942000
244.167,5.000000,15.000000,6146.200000,16982.038400,2657.942000
244.196,5.000000,15.000000,4107.200000,16982.038400,2657.942000
244.913,5.000000,15.000000,4107.200000,16982.038400,2432.888000
245.078,5.000000,15.000000,4107.200000,-13855.072600,2432.888000
245.117,251.000000,15.000000,4107.200000,-13855.072600,2432.888000
245.157,251.000000,222.000000,4107.200000,-13855.072600,2432.888000
245.184,251.000000,222.000000,6172.500000,-13855.072600,2432.888000
245.937,251.000000,222.000000,6172.500000,-13855.072600,-267.760000
246.063,251.000000,222.000000,6172.500000,69890.472800,-267.760000
246.092,20.000000,222.000000,6172.500000,69890.472800,-267.760000
246.120,20.000000,212.000000,6172.500000,69890.472800,-267.760000
246.148,20.000000,212.000000,1441.200000,69890.472800,-267.760000
246.938,20.000000,212.000000,1441.200000,69890.472800,557.438000
247.041,20.000000,212.000000,1441.200000,-10600.802400,557.438000
247.103,252.000000,212.000000,1441.200000,-10600.802400,557.438000
247.129,252.000000,215.000000,1441.200000,-10600.802400,557.438000
247.157,252.000000,215.000000,1461.200000,-10600.802400,557.438000
247.999,252.000000,215.000000,1461.200000,-10600.802400,3258.086000
248.039,252.000000,215.000000,1461.200000,-408125.472200,3258.086000
248.066,134.000000,215.000000,1461.200000,-408125.472200,3258.086000
248.097,134.000000,94.000000,1461.200000,-408125.472200,3258.086000
248.124,134.000000,94.000000,3260.700000,-408125.472200,3258.086000
248.919,134.000000,94.000000,3260.700000,-408125.472200,182.348000
248.972,134.000000,94.000000,3260.700000,-140424.083600,182.348000
248.999,214.000000,94.000000,3260.700000,-140424.083600,182.348000
249.027,214.000000,38.000000,3260.700000,-140424.083600,182.348000
249.055,214.000000,38.000000,3228.600000,-140424.083600,182.348000
249.919,214.000000,38.000000,3228.600000,-140424.083600,932.528000
250.063,214.000000,38.000000,3228.600000,-425876.629200,932.528000
250.090,129.000000,38.000000,3228.600000,-425876.629200,932.528000
250.124,129.000000,20.000000,3228.600000,-425876.629200,932.528000
250.152,129.000000,20.000000,1256.600000,-425876.629200,932.528000
250.920,129.000000,20.000000,1256.600000,-425876.629200,182.348000
251.062,129.000000,20.000000,1256.600000,-292801.585000,182.348000
251.088,168.000000,20.000000,1256.600000,-292801.585000,182.348000
251.116,168.000000,189.000000,1256.600000,-292801.585000,182.348000
251.146,168.000000,189.000000,77.900000,-292801.585000,182.348000
251.918,168.000000,189.000000,77.900000,-292801.585000,2432.888000
252.038,168.000000,189.000000,77.900000,-259579.749200,2432.888000
252.065,178.000000,189.000000,77.900000,-259579.749200,2432.888000
252.093,178.000000,163.000000,77.900000,-259579.749200,2432.888000
252.160,178.000000,163.000000,4173.400000,-259579.749200,2432.888000
253.000,178.000000,163.000000,4173.400000,-259579.749200,2507.906000
253.044,178.000000,163.000000,4173.400000,-131760.890000,2507.906000
253.071,216.000000,163.000000,4173.400000,-131760.890000,2507.906000
253.099,216.000000,187.000000,4173.400000,-131760.890000,2507.906000
253.127,216.000000,187.000000,2895.800000,-131760.890000,2507.906000
253.919,216.000000,187.000000,2895.800000,-131760.890000,2732.960000
253.995,216.000000,187.000000,2895.800000,297752.282200,2732.960000
254.020,88.000000,187.000000,2895.800000,297752.282200,2732.960000
254.047,88.000000,188.000000,2895.800000,297752.282200,2732.960000
254.075,88.000000,188.000000,4563.500000,297752.282200,2732.960000
254.957,88.000000,188.000000,4563.500000,297752.282200,-192.742000
255.050,88.000000,188.000000,4563.500000,114101.933400,-192.742000
255.080,34.000000,188.000000,4563.500000,114101.933400,-192.742000
255.108,34.000000,1.000000,4563.500000,114101.933400,-192.742000
255.136,34.000000,1.000000,1878.700000,114101.933400,-192.742000
255.939,34.000000,1.000000,1878.700000,114101.933400,2282.852000
256.056,34.000000,1.000000,1878.700000,406265.304200,2282.852000
256.100,121.000000,1.000000,1878.700000,406265.304200,2282.852000
256.128,121.000000,19.000000,1878.700000,406265.304200,2282.852000
256.156,121.000000,19.000000,3820.100000,406265.304200,2282.852000
256.918,121.000000,19.000000,3820.100000,406265.304200,1232.600000
257.050,121.000000,19.000000,3820.100000,-244112.944000,1232.600000
257.078,183.000000,19.000000,3820.100000,-244112.944000,1232.600000
257.107,183.000000,63.000000,3820.100000,-244112.944000,1232.600000
257.136,183.000000,63.000000,4328.000000,-244112.944000,1232.600000
257.911,183.000000,63.000000,4328.000000,-244112.944000,1832.744000
257.992,183.000000,63.000000,4328.000000,-6579.965400,1832.744000
258.022,254.000000,63.000000,4328.000000,-6579.965400,1832.744000
258.052,254.000000,9.000000,4328.000000,-6579.965400,1832.744000
258.082,254.000000,9.000000,6478.100000,-6579.965400,1832.744000
258.920,254.000000,9.000000,6478.100000,-6579.965400,2207.834000
259.070,254.000000,9.000000,6478.100000,-183616.855200,2207.834000
259.097,201.000000,9.000000,6478.100000,-183616.855200,2207.834000
259.127,201.000000,71.000000,6478.100000,-183616.855200,2207.834000
259.157,201.000000,71.000000,954.800000,-183616.855200,2207.834000
259.937,201.000000,71.000000,954.800000,-183616.855200,3183.068000
260.017,201.000000,71.000000,954.800000,-190586.674000,3183.068000
260.046,199.000000,71.000000,954.800000,-190586.674000,3183.068000
260.075,199.000000,51.000000,954.800000,-190586.674000,3183.068000
260.104,199.000000,51.000000,2560.600000,-190586.674000,3183.068000
