ControllerTemp,MotorTemp,DCLinkVoltage,VelocityFiltered,StrainGauge
158.934,42.000000,35.000000,2723.600000,141392.813600,857.510000
159.058,42.000000,35.000000,2723.600000,316229.399800,857.510000
159.124,94.000000,35.000000,2723.600000,316229.399800,857.510000
159.149,94.000000,62.000000,2723.600000,316229.399800,857.510000
159.177,94.000000,62.000000,2546.300000,316229.399800,857.510000
159.931,94.000000,62.000000,2546.300000,316229.399800,632.456000
160.033,94.000000,62.000000,2546.300000,26127.777400,632.456000
160.068,7.000000,62.000000,2546.300000,26127.777400,632.456000
160.135,7.000000,201.000000,2546.300000,26127.777400,632.456000
160.164,7.000000,201.000000,2563.900000,26127.777400,632.456000
160.934,7.000000,201.000000,2563.900000,26127.777400,257.366000
161.080,7.000000,201.000000,2563.900000,-374273.580400,257.366000
161.139,144.000000,201.000000,2563.900000,-374273.580400,257.366000
161.173,144.000000,117.000000,2563.900000,-374273.580400,257.366000
161.206,144.000000,117.000000,1257.800000,-374273.580400,257.366000
161.954,144.000000,117.000000,1257.800000,-374273.580400,1907.762000
162.071,144.000000,117.000000,1257.800000,223647.291400,1907.762000
162.102,66.000000,117.000000,1257.800000,223647.291400,1907.762000
162.132,66.000000,166.000000,1257.800000,223647.291400,1907.762000
162.162,66.000000,166.000000,6122.500000,223647.291400,1907.762000
162.925,66.000000,166.000000,6122.500000,223647.291400,2132.816000
163.031,66.000000,166.000000,6122.500000,-117839.409200,2132.816000
163.091,220.000000,166.000000,6122.500000,-117839.409200,2132.816000
163.154,220.000000,225.000000,6122.500000,-117839.409200,2132.816000
163.183,220.000000,225.000000,3713.000000,-117839.409200,2132.816000
163.933,220.000000,225.000000,3713.000000,-117839.409200,3333.104000
164.023,220.000000,225.000000,3713.000000,167044.679600,3333.104000
164.055,49.000000,225.000000,3713.000000,167044.679600,3333.104000
164.085,49.000000,200.000000,3713.000000,167044.679600,3333.104000
164.116,49.000000,200.000000,3261.400000,167044.679600,3333.104000
164.926,49.000000,200.000000,3261.400000,167044.679600,1307.618000
165.055,49.000000,200.000000,3261.400000,245794.681400,1307.618000
165.124,73.000000,200.000000,3261.400000,245794.681400,1307.618000
165.152,73.000000,64.000000,3261.400000,245794.681400,1307.618000
165.181,73.000000,64.000000,4233.500000,245794.681400,1307.618000
165.931,73.000000,64.000000,4233.500000,245794.681400,2207.834000
166.045,73.000000,64.000000,4233.500000,-282779.689600,2207.834000
166.073,171.000000,64.000000,4233.500000,-282779.689600,2207.834000
166.103,171.000000,185.000000,4233.500000,-282779.689600,2207.834000
166.130,171.000000,185.000000,4075.200000,-282779.689600,2207.834000
166.925,171.000000,185.000000,4075.200000,-282779.689600,182.348000
166.980,171.000000,185.000000,4075.200000,-357778.686400,182.348000
167.009,149.000000,185.000000,4075.200000,-357778.686400,182.348000
167.038,149.000000,95.000000,4075.200000,-357778.686400,182.348000
167.066,149.000000,95.000000,4276.000000,-357778.686400,182.348000
167.933,149.000000,95.000000,4276.000000,-357778.686400,1157.582000
168.159,149.000000,95.000000,4276.000000,279780.164200,1157.582000
168.185,83.000000,95.000000,4276.000000,279780.164200,1157.582000
168.211,83.000000,97.000000,4276.000000,279780.164200,1157.582000
168.239,83.000000,97.000000,3490.100000,279780.164200,1157.582000
168.926,83.000000,97.000000,3490.100000,279780.164200,2807.978000
169.034,83.000000,97.000000,3490.100000,-13149.421200,2807.978000
169.060,252.000000,97.000000,3490.100000,-13149.421200,2807.978000
169.085,252.000000,20.000000,3490.100000,-13149.421200,2807.978000
169.113,252.000000,20.000000,5103.800000,-13149.421200,2807.978000
169.924,252.000000,20.000000,5103.800000,-13149.421200,1532.672000
169.994,252.000000,20.000000,5103.800000,-112226.201600,1532.672000
170.022,222.000000,20.000000,5103.800000,-112226.201600,1532.672000
170.050,222.000000,141.000000,5103.800000,-112226.201600,1532.672000
170.078,222.000000,141.000000,5376.000000,-112226.201600,1532.672000
170.930,222.000000,141.000000,5376.000000,-112226.201600,3033.032000
171.066,222.000000,141.000000,5376.000000,118293.673800,3033.032000
171.098,35.000000,141.000000,5376.000000,118293.673800,3033.032000
171.126,35.000000,65.000000,5376.000000,118293.673800,3033.032000
171.154,35.000000,65.000000,596.900000,118293.673800,3033.032000
171.933,35.000000,65.000000,596.900000,118293.673800,3333.104000
172.092,35.000000,65.000000,596.900000,19350.444400,3333.104000
172.120,5.000000,65.000000,596.900000,19350.444400,3333.104000
172.150,5.000000,196.000000,596.900000,19350.444400,3333.104000
172.182,5.000000,196.000000,2108.600000,19350.444400,3333.104000
172.934,5.000000,196.000000,2108.600000,19350.444400,32.312000
173.055,5.000000,196.000000,2108.600000,351348.759600,32.312000
173.092,104.000000,196.000000,2108.600000,351348.759600,32.312000
173.118,104.000000,181.000000,2108.600000,351348.759600,32.312000
173.145,104.000000,181.000000,5131.800000,351348.759600,32.312000
173.948,104.000000,181.000000,5131.800000,351348.759600,1307.618000
174.021,104.000000,181.000000,5131.800000,-107567.963200,1307.618000
174.047,223.000000,181.000000,5131.800000,-107567.963200,1307.618000
174.111,223.000000,241.000000,5131.800000,-107567.963200,1307.618000
174.138,223.000000,241.000000,1413.600000,-107567.963200,1307.618000
174.932,223.000000,241.000000,1413.600000,-107567.963200,3108.050000
175.004,223.000000,241.000000,1413.600000,337757.850200,3108.050000
175.030,100.000000,241.000000,1413.600000,337757.850200,3108.050000
175.060,100.000000,168.000000,1413.600000,337757.850200,3108.050000
175.088,100.000000,168.000000,5760.300000,337757.850200,3108.050000
175.925,100.000000,168.000000,5760.300000,337757.850200,1607.690000
176.075,100.000000,168.000000,5760.300000,-202812.005600,1607.690000
176.101,195.000000,168.000000,5760.300000,-202812.005600,1607.690000
176.129,195.000000,142.000000,5760.300000,-202812.005600,1607.690000
176.157,195.000000,142.000000,4403.600000,-202812.005600,1607.690000
176.933,195.000000,142.000000,4403.600000,-202812.005600,1007.546000
177.049,195.000000,142.000000,4403.600000,-145532.445000,1007.546000
177.077,212.000000,142.000000,4403.600000,-145532.445000,1007.546000
177.105,212.000000,160.000000,4403.600000,-145532.445000,1007.546000
177.133,212.000000,160.000000,4951.900000,-145532.445000,1007.546000
177.989,212.000000,160.000000,4951.900000,-145532.445000,1682.708000
178.069,212.000000,160.000000,4951.900000,305297.726000,1682.708000
178.095,90.000000,160.000000,4951.900000,305297.726000,1682.708000
178.155,90.000000,252.000000,4951.900000,305297.726000,1682.708000
178.180,90.000000,252.000000,2411.800000,305297.726000,1682.708000
178.933,90.000000,252.000000,2411.800000,305297.726000,2507.906000
178.985,90.000000,252.000000,2411.800000,213986.835000,2507.906000
179.014,63.000000,252.000000,2411.800000,213986.835000,2507.906000
179.044,63.000000,197.000000,2411.800000,213986.835000,2507.906000
179.079,63.000000,197.000000,5897.500000,213986.835000,2507.906000
179.976,63.000000,197.000000,5897.500000,213986.835000,-267.760000
180.063,63.000000,197.000000,5897.500000,351749.738800,-267.760000
180.131,104.000000,197.000000,5897.500000,351749.738800,-267.760000
180.193,104.000000,212.000000,5897.500000,351749.738800,-267.760000
180.222,104.000000,212.000000,2459.800000,351749.738800,-267.760000
180.951,104.000000,212.000000,2459.800000,351749.738800,2357.870000
181.082,104.000000,212.000000,2459.800000,93316.013800,2357.870000
181.114,27.000000,212.000000,2459.800000,93316.013800,2357.870000
181.144,27.000000,207.000000,2459.800000,93316.013800,2357.870000
181.174,27.000000,207.000000,2928.500000,93316.013800,2357.870000
181.950,27.000000,207.000000,2928.500000,93316.013800,-192.742000
182.083,27.000000,207.000000,2928.500000,-121928.805000,-192.742000
182.126,219.000000,207.000000,2928.500000,-121928.805000,-192.742000
182.153,219.000000,169.000000,2928.500000,-121928.805000,-192.742000
182.180,219.000000,169.000000,3738.300000,-121928.805000,-192.742000
182.950,219.000000,169.000000,3738.300000,-121928.805000,1907.762000
183.084,219.000000,169.000000,3738.300000,-274345.241800,1907.762000
183.112,174.000000,169.000000,3738.300000,-274345.241800,1907.762000
183.145,174.000000,61.000000,3738.300000,-274345.241800,1907.762000
183.178,174.000000,61.000000,780.700000,-274345.241800,1907.762000
183.933,174.000000,61.000000,780.700000,-274345.241800,2057.798000
184.046,174.000000,61.000000,780.700000,-77090.866000,2057.798000
184.075,233.000000,61.000000,780.700000,-77090.866000,2057.798000
184.104,233.000000,6.000000,780.700000,-77090.866000,2057.798000
184.130,233.000000,6.000000,2842.200000,-77090.866000,2057.798000
184.926,233.000000,6.000000,2842.200000,-77090.866000,2507.906000
185.036,233.000000,6.000000,2842.200000,132725.311600,2507.906000
185.066,39.000000,6.000000,2842.200000,132725.311600,2507.906000
185.095,39.000000,142.000000,2842.200000,132725.311600,2507.906000
185.124,39.000000,142.000000,902.200000,132725.311600,2507.906000
185.933,39.000000,142.000000,902.200000,132725.311600,1232.600000
186.032,39.000000,142.000000,902.200000,69515.170600,1232.600000
186.061,20.000000,142.000000,902.200000,69515.170600,1232.600000
186.090,20.000000,183.000000,902.200000,69515.170600,1232.600000
186.119,20.000000,183.000000,3844.500000,69515.170600,1232.600000
186.932,20.000000,183.000000,3844.500000,69515.170600,3108.050000
187.083,20.000000,183.000000,3844.500000,-2995.808600,3108.050000
187.136,255.000000,183.000000,3844.500000,-2995.808600,3108.050000
187.164,255.000000,27.000000,3844.500000,-2995.808600,3108.050000
187.194,255.000000,27.000000,2870.100000,-2995.808600,3108.050000
187.944,255.000000,27.000000,2870.100000,-2995.808600,-42.706000
187.992,255.000000,27.000000,2870.100000,9500.276600,-42.706000
188.023,2.000000,27.000000,2870.100000,9500.276600,-42.706000
188.138,2.000000,212.000000,2870.100000,9500.276600,-42.706000
188.166,2.000000,212.000000,5331.900000,9500.276600,-42.706000
188.974,2.000000,212.000000,5331.900000,9500.276600,2432.888000
189.051,2.000000,212.000000,5331.900000,119462.629400,2432.888000
189.078,35.000000,212.000000,5331.900000,119462.629400,2432.888000
189.107,35.000000,154.000000,5331.900000,119462.629400,2432.888000
189.135,35.000000,154.000000,1804.300000,119462.629400,2432.888000
189.925,35.000000,154.000000,1804.300000,119462.629400,2132.816000
190.035,35.000000,154.000000,1804.300000,-396904.376600,2132.816000
190.077,137.000000,154.000000,1804.300000,-396904.376600,2132.816000
190.104,137.000000,182.000000,1804.300000,-396904.376600,2132.816000
190.131,137.000000,182.000000,3926.900000,-396904.376600,2132.816000
190.932,137.000000,182.000000,3926.900000,-396904.376600,557.438000
191.053,137.000000,182.000000,3926.900000,112198.064800,557.438000
191.079,33.000000,182.000000,3926.900000,112198.064800,557.438000
191.105,33.000000,112.000000,3926.900000,112198.064800,557.438000
191.132,33.000000,112.000000,216.400000,112198.064800,557.438000
191.933,33.000000,112.000000,216.400000,112198.064800,707.474000
192.072,33.000000,112.000000,216.400000,-388066.643600,707.474000
192.110,140.000000,112.000000,216.400000,-388066.643600,707.474000
192.136,140.000000,88.000000,216.400000,-388066.643600,707.474000
192.164,140.000000,88.000000,5667.000000,-388066.643600,707.474000
192.958,140.000000,88.000000,5667.000000,-388066.643600,3258.086000
193.038,140.000000,88.000000,5667.000000,-317048.621200,3258.086000
193.066,161.000000,88.000000,5667.000000,-317048.621200,3258.086000
193.099,161.000000,131.000000,5667.000000,-317048.621200,3258.086000
193.127,161.000000,131.000000,719.800000,-317048.621200,3258.086000
193.932,161.000000,131.000000,719.800000,-317048.621200,932.528000
194.061,161.000000,131.000000,719.800000,-188273.096400,932.528000
194.089,199.000000,131.000000,719.800000,-188273.096400,932.528000
194.157,199.000000,227.000000,719.800000,-188273.096400,932.528000
194.185,199.000000,227.000000,5915.800000,-188273.096400,932.528000
194.956,199.000000,227.000000,5915.800000,-188273.096400,932.528000
195.071,199.000000,227.000000,5915.800000,357137.380000,932.528000
195.098,106.000000,227.000000,5915.800000,357137.380000,932.528000
195.128,106.000000,111.000000,5915.800000,357137.380000,932.528000
195.155,106.000000,111.000000,2750.800000,357137.380000,932.528000
195.924,106.000000,111.000000,2750.800000,357137.380000,3108.050000
196.035,106.000000,111.000000,2750.800000,262343.904200,3108.050000
196.061,78.000000,111.000000,2750.800000,262343.904200,3108.050000
196.088,78.000000,47.000000,2750.800000,262343.904200,3108.050000
196.116,78.000000,47.000000,1648.100000,262343.904200,3108.050000
196.932,78.000000,47.000000,1648.100000,262343.904200,632.456000
197.055,78.000000,47.000000,1648.100000,-98881.516000,632.456000
197.081,226.000000,47.000000,1648.100000,-98881.516000,632.456000
197.109,226.000000,135.000000,1648.100000,-98881.516000,632.456000
197.136,226.000000,135.000000,6154.000000,-98881.516000,632.456000
197.993,226.000000,135.000000,6154.000000,-98881.516000,2132.816000
198.038,226.000000,135.000000,6154.000000,-196618.125800,2132.816000
198.065,197.000000,135.000000,6154.000000,-196618.125800,2132.816000
198.098,197.000000,103.000000,6154.000000,-196618.125800,2132.816000
198.127,197.000000,103.000000,1490.700000,-196618.125800,2132.816000
198.926,197.000000,103.000000,1490.700000,-196618.125800,3033.032000
198.961,197.000000,103.000000,1490.700000,-139259.543600,3033.032000
198.991,214.000000,103.000000,1490.700000,-139259.543600,3033.032000
199.022,214.000000,127.000000,1490.700000,-139259.543600,3033.032000
199.053,214.000000,127.000000,2228.200000,-139259.543600,3033.032000
199.934,214.000000,127.000000,2228.200000,-139259.543600,2132.816000
200.022,214.000000,127.000000,2228.200000,127784.881400,2132.816000
200.050,38.000000,127.000000,2228.200000,127784.881400,2132.816000
200.080,38.000000,21.000000,2228.200000,127784.881400,2132.816000
200.110,38.000000,21.000000,1394.300000,127784.881400,2132.816000
200.934,38.000000,21.000000,1394.300000,127784.881400,3183.068000
201.095,38.000000,21.000000,1394.300000,-153843.035400,3183.068000
201.136,210.000000,21.000000,1394.300000,-153843.035400,3183.068000
201.163,210.000000,38.000000,1394.300000,-153843.035400,3183.068000
201.194,210.000000,38.000000,4639.100000,-153843.035400,3183.068000
201.933,210.000000,38.000000,4639.100000,-153843.035400,932.528000
202.056,210.000000,38.000000,4639.100000,-316386.288200,932.528000
202.087,161.000000,38.000000,4639.100000,-316386.288200,932.528000
202.118,161.000000,181.000000,4639.100000,-316386.288200,932.528000
202.148,161.000000,181.000000,4206.300000,-316386.288200,932.528000
202.925,161.000000,181.000000,4206.300000,-316386.288200,482.420000
203.043,161.000000,181.000000,4206.300000,304494.715400,482.420000
203.072,90.000000,181.000000,4206.300000,304494.715400,482.420000
203.103,90.000000,191.000000,4206.300000,304494.715400,482.420000
203.132,90.000000,191.000000,676.100000,304494.715400,482.420000
203.926,90.000000,191.000000,676.100000,304494.715400,632.456000
204.041,90.000000,191.000000,676.100000,-387886.159400,632.456000
204.069,140.000000,191.000000,676.100000,-387886.159400,632.456000
204.102,140.000000,102.000000,676.100000,-387886.159400,632.456000
204.132,140.000000,102.000000,4158.700000,-387886.159400,632.456000
204.932,140.000000,102.000000,4158.700000,-387886.159400,557.438000
205.059,140.000000,102.000000,4158.700000,-256955.316600,557.438000
205.085,179.000000,102.000000,4158.700000,-256955.316600,557.438000
205.112,179.000000,107.000000,4158.700000,-256955.316600,557.438000
205.143,179.000000,107.000000,5669.700000,-256955.316600,557.438000
205.934,179.000000,107.000000,5669.700000,-256955.316600,2207.834000
205.976,179.000000,107.000000,5669.700000,-258523.129200,2207.834000
206.042,178.000000,107.000000,5669.700000,-258523.129200,2207.834000
206.110,178.000000,244.000000,5669.700000,-258523.129200,2207.834000
206.138,178.000000,244.000000,1641.800000,-258523.129200,2207.834000
206.934,178.000000,244.000000,1641.800000,-258523.129200,1607.690000
206.976,178.000000,244.000000,1641.800000,-331164.087600,1607.690000
207.004,157.000000,244.000000,1641.800000,-331164.087600,1607.690000
207.035,157.000000,78.000000,1641.800000,-331164.087600,1607.690000
207.063,157.000000,78.000000,1213.800000,-331164.087600,1607.690000
207.924,157.000000,78.000000,1213.800000,-331164.087600,2207.834000
207.951,157.000000,78.000000,1213.800000,-136222.954000,2207.834000
207.979,215.000000,78.000000,1213.800000,-136222.954000,2207.834000
208.007,215.000000,103.000000,1213.800000,-136222.954000,2207.834000
208.037,215.000000,103.000000,87.800000,-136222.954000,2207.834000
208.933,215.000000,103.000000,87.800000,-136222.954000,2357.870000
209.066,215.000000,103.000000,87.800000,-150162.882400,2357.870000
209.095,211.000000,103.000000,87.800000,-150162.882400,2357.870000
209.123,211.000000,63.000000,87.800000,-150162.882400,2357.870000
209.187,211.000000,63.000000,3154.000000,-150162.882400,2357.870000
209.924,211.000000,63.000000,3154.000000,-150162.882400,2732.960000
210.039,211.000000,63.000000,3154.000000,-427552.968800,2732.960000
210.065,128.000000,63.000000,3154.000000,-427552.968800,2732.960000
210.093,128.000000,148.000000,3154.000000,-427552.968800,2732.960000
210.120,128.000000,148.000000,1947.600000,-427552.968800,2732.960000
210.951,128.000000,148.000000,1947.600000,-427552.968800,782.492000
211.022,128.000000,148.000000,1947.600000,-76611.475600,782.492000
211.050,233.000000,148.000000,1947.600000,-76611.475600,782.492000
211.078,233.000000,43.000000,1947.600000,-76611.475600,782.492000
211.108,233.000000,43.000000,54.200000,-76611.475600,782.492000
211.998,233.000000,43.000000,54.200000,-76611.475600,782.492000
212.043,233.000000,43.000000,54.200000,-38131.763000,782.492000
212.071,244.000000,43.000000,54.200000,-38131.763000,782.492000
212.099,244.000000,162.000000,54.200000,-38131.763000,782.492000
212.163,244.000000,162.000000,5094.500000,-38131.763000,782.492000
212.932,244.000000,162.000000,5094.500000,-38131.763000,2207.834000
213.052,244.000000,162.000000,5094.500000,-394557.875400,2207.834000
213.080,138.000000,162.000000,5094.500000,-394557.875400,2207.834000
213.108,138.000000,105.000000,5094.500000,-394557.875400,2207.834000
213.136,138.000000,105.000000,4083.100000,-394557.875400,2207.834000
213.925,138.000000,105.000000,4083.100000,-394557.875400,2882.996000
214.046,138.000000,105.000000,4083.100000,173864.663600,2882.996000
214.075,51.000000,105.000000,4083.100000,173864.663600,2882.996000
214.141,51.000000,208.000000,4083.100000,173864.663600,2882.996000
214.166,51.000000,208.000000,5381.400000,173864.663600,2882.996000
214.932,51.000000,208.000000,5381.400000,173864.663600,2958.014000
215.078,51.000000,208.000000,5381.400000,-12488.288200,2958.014000
215.135,252.000000,208.000000,5381.400000,-12488.288200,2958.014000
215.167,252.000000,71.000000,5381.400000,-12488.288200,2958.014000
215.193,252.000000,71.000000,1436.700000,-12488.288200,2958.014000
215.948,252.000000,71.000000,1436.700000,-12488.288200,-117.724000
216.131,252.000000,71.000000,1436.700000,340020.173600,-117.724000
216.158,101.000000,71.000000,1436.700000,340020.173600,-117.724000
216.186,101.000000,85.000000,1436.700000,340020.173600,-117.724000
216.216,101.000000,85.000000,3149.200000,340020.173600,-117.724000
216.950,101.000000,85.000000,3149.200000,340020.173600,1682.708000
217.096,101.000000,85.000000,3149.200000,389895.343000,1682.708000
217.124,116.000000,85.000000,3149.200000,389895.343000,1682.708000
217.152,116.000000,50.000000,3149.200000,389895.343000,1682.708000
217.180,116.000000,50.000000,4285.900000,389895.343000,1682.708000
217.933,116.000000,50.000000,4285.900000,389895.343000,1757.726000
217.991,116.000000,50.000000,4285.900000,272003.738800,1757.726000
218.020,81.000000,50.000000,4285.900000,272003.738800,1757.726000
218.051,81.000000,16.000000,4285.900000,272003.738800,1757.726000
218.081,81.000000,16.000000,1562.200000,272003.738800,1757.726000
218.933,81.000000,16.000000,1562.200000,272003.738800,1007.546000
219.538,81.000000,16.000000,1562.200000,-229367.907600,1007.546000
219.605,187.000000,16.000000,1562.200000,-229367.907600,1007.546000
219.641,187.000000,164.000000,1562.200000,-229367.907600,1007.546000
219.671,187.000000,164.000000,4046.200000,-229367.907600,1007.546000
219.926,187.000000,164.000000,4046.200000,-229367.907600,632.456000
220.042,187.000000,164.000000,4046.200000,86300.694600,632.456000
220.070,25.000000,164.000000,4046.200000,86300.694600,632.456000
220.100,25.000000,184.000000,4046.200000,86300.694600,632.456000
220.130,25.000000,184.000000,1444.900000,86300.694600,632.456000
220.933,25.000000,184.000000,1444.900000,86300.694600,407.402000
221.096,25.000000,184.000000,1444.900000,-241479.712600,407.402000
221.141,184.000000,184.000000,1444.900000,-241479.712600,407.402000
221.171,184.000000,8.000000,1444.900000,-241479.712600,407.402000
221.201,184.000000,8.000000,3670.100000,-241479.712600,407.402000
221.928,184.000000,8.000000,3670.100000,-241479.712600,1457.654000
222.053,184.000000,8.000000,3670.100000,-182354.871800,1457.654000
222.083,201.000000,8.000000,3670.100000,-182354.871800,1457.654000
222.113,201.000000,167.000000,3670.100000,-182354.871800,1457.654000
222.141,201.000000,167.000000,2800.900000,-182354.871800,1457.654000
222.934,201.000000,167.000000,2800.900000,-182354.871800,107.330000
223.067,201.000000,167.000000,2800.900000,147766.993400,107.330000
223.095,44.000000,167.000000,2800.900000,147766.993400,107.330000
223.123,44.000000,9.000000,2800.900000,147766.993400,107.330000
223.152,44.000000,9.000000,4763.900000,147766.993400,107.330000
223.933,44.000000,9.000000,4763.900000,147766.993400,1457.654000
224.028,44.000000,9.000000,4763.900000,110897.882200,1457.654000
224.056,33.000000,9.000000,4763.900000,110897.882200,1457.654000
224.084,33.000000,12.000000,4763.900000,110897.882200,1457.654000
224.112,33.000000,12.000000,5485.100000,110897.882200,1457.654000
224.934,33.000000,12.000000,5485.100000,110897.882200,2282.852000
225.051,33.000000,12.000000,5485.100000,413721.663800,2282.852000
225.116,123.000000,12.000000,5485.100000,413721.663800,2282.852000
225.144,123.000000,76.000000,5485.100000,413721.663800,2282.852000
225.172,123.000000,76.000000,3001.500000,413721.663800,2282.852000
225.952,123.000000,76.000000,3001.500000,413721.663800,-267.760000
226.078,123.000000,76.000000,3001.500000,-149073.556600,-267.760000
226.106,211.000000,76.000000,3001.500000,-149073.556600,-267.760000
226.134,211.000000,146.000000,3001.500000,-149073.556600,-267.760000
226.167,211.000000,146.000000,3868.100000,-149073.556600,-267.760000
226.951,211.000000,146.000000,3868.100000,-149073.556600,407.402000
227.104,211.000000,146.000000,3868.100000,350395.241800,407.402000
227.131,104.000000,146.000000,3868.100000,350395.241800,407.402000
227.159,104.000000,109.000000,3868.100000,350395.241800,407.402000
227.187,104.000000,109.000000,232.100000,350395.241800,407.402000
227.930,104.000000,109.000000,232.100000,350395.241800,782.492000
228.056,104.000000,109.000000,232.100000,-63902.550000,782.492000
228.084,236.000000,109.000000,232.100000,-63902.550000,782.492000
228.147,236.000000,244.000000,232.100000,-63902.550000,782.492000
228.174,236.000000,244.000000,4078.600000,-63902.550000,782.492000
228.933,236.000000,244.000000,4078.600000,-63902.550000,1232.600000
229.074,236.000000,244.000000,4078.600000,229840.958600,1232.600000
229.103,68.000000,244.000000,4078.600000,229840.958600,1232.600000
229.133,68.000000,127.000000,4078.600000,229840.958600,1232.600000
229.161,68.000000,127.000000,3103.300000,229840.958600,1232.600000
229.996,68.000000,127.000000,3103.300000,229840.958600,182.348000
230.040,68.000000,127.000000,3103.300000,-252997.966400,182.348000
230.078,180.000000,127.000000,3103.300000,-252997.966400,182.348000
230.103,180.000000,153.000000,3103.300000,-252997.966400,182.348000
230.130,180.000000,153.000000,5157.600000,-252997.966400,182.348000
230.935,180.000000,153.000000,5157.600000,-252997.966400,482.420000
231.008,180.000000,153.000000,5157.600000,353297.981800,482.420000
231.034,105.000000,153.000000,5157.600000,353297.981800,482.420000
231.062,105.000000,74.000000,5157.600000,353297.981800,482.420000
231.090,105.000000,74.000000,3256.500000,353297.981800,482.420000
231.958,105.000000,74.000000,3256.500000,353297.981800,1007.546000
232.076,105.000000,74.000000,3256.500000,-411830.816000,1007.546000
232.102,133.000000,74.000000,3256.500000,-411830.816000,1007.546000
232.130,133.000000,67.000000,3256.500000,-411830.816000,1007.546000
232.158,133.000000,67.000000,5257.600000,-411830.816000,1007.546000
232.950,133.000000,67.000000,5257.600000,-411830.816000,-267.760000
233.077,133.000000,67.000000,5257.600000,-123824.271400,-267.760000
233.105,219.000000,67.000000,5257.600000,-123824.271400,-267.760000
233.132,219.000000,24.000000,5257.600000,-123824.271400,-267.760000
233.160,219.000000,24.000000,6277.100000,-123824.271400,-267.760000
233.948,219.000000,24.000000,6277.100000,-123824.271400,1157.582000
234.067,219.000000,24.000000,6277.100000,328600.133400,1157.582000
234.095,97.000000,24.000000,6277.100000,328600.133400,1157.582000
234.160,97.000000,238.000000,6277.100000,328600.133400,1157.582000
234.187,97.000000,238.000000,1314.700000,328600.133400,1157.582000
234.933,97.000000,238.000000,1314.700000,328600.133400,2357.870000
235.043,97.000000,238.000000,1314.700000,356530.433600,2357.870000
235.069,106.000000,238.000000,1314.700000,356530.433600,2357.870000
235.099,106.000000,65.000000,1314.700000,356530.433600,2357.870000
235.127,106.000000,65.000000,743.200000,356530.433600,2357.870000
235.926,106.000000,65.000000,743.200000,356530.433600,1307.618000
236.035,106.000000,65.000000,743.200000,145106.144400,1307.618000
236.064,43.000000,65.000000,743.200000,145106.144400,1307.618000
236.092,43.000000,62.000000,743.200000,145106.144400,1307.618000
236.124,43.000000,62.000000,4720.200000,145106.144400,1307.618000
236.934,43.000000,62.000000,4720.200000,145106.144400,2282.852000
237.102,43.000000,62.000000,4720.200000,-86098.207200,2282.852000
237.160,230.000000,62.000000,4720.200000,-86098.207200,2282.852000
237.189,230.000000,87.000000,4720.200000,-86098.207200,2282.852000
237.223,230.000000,87.000000,1494.800000,-86098.207200,2282.852000
237.961,230.000000,87.000000,1494.800000,-86098.207200,707.474000
238.074,230.000000,87.000000,1494.800000,261898.312400,707.474000
238.103,78.000000,87.000000,1494.800000,261898.312400,707.474000
238.132,78.000000,13.000000,1494.800000,261898.312400,707.474000
238.163,78.000000,13.000000,1674.600000,261898.312400,707.474000
238.928,78.000000,13.000000,1674.600000,261898.312400,2282.852000
239.007,78.000000,13.000000,1674.600000,21265.678400,2282.852000
239.040,6.000000,13.000000,1674.600000,21265.678400,2282.852000
239.070,6.000000,86.000000,1674.600000,21265.678400,2282.852000
239.100,6.000000,86.000000,2900.000000,21265.678400,2282.852000
239.926,6.000000,86.000000,2900.000000,21265.678400,3108.050000
240.000,6.000000,86.000000,2900.000000,69702.811000,3108.050000
240.030,20.000000,86.000000,2900.000000,69702.811000,3108.050000
240.059,20.000000,197.000000,2900.000000,69702.811000,3108.050000
240.089,20.000000,197.000000,5914.300000,69702.811000,3108.050000
240.927,20.000000,197.000000,5914.300000,69702.811000,2357.870000
241.061,20.000000,197.000000,5914.300000,-329219.817200,2357.870000
241.100,157.000000,197.000000,5914.300000,-329219.817200,2357.870000
241.167,157.000000,226.000000,5914.300000,-329219.817200,2357.870000
241.196,157.000000,226.000000,3416.200000,-329219.817200,2357.870000
241.934,157.000000,226.000000,3416.200000,-329219.817200,3408.122000
242.010,157.000000,226.000000,3416.200000,250113.699000,3408.122000
242.037,74.000000,226.000000,3416.200000,250113.699000,3408.122000
242.065,74.000000,138.000000,3416.200000,250113.699000,3408.122000
242.096,74.000000,138.000000,1054.300000,250113.699000,3408.122000
242.933,74.000000,138.000000,1054.300000,250113.699000,1832.744000
243.058,74.000000,138.000000,1054.300000,324231.991600,1832.744000
243.087,96.000000,138.000000,1054.300000,324231.991600,1832.744000
243.115,96.000000,160.000000,1054.300000,324231.991600,1832.744000
243.144,96.000000,160.000000,6146.200000,324231.991600,1832.744000
243.935,96.000000,160.000000,6146.200000,324231.991600,2657.942000
244.086,96.000000,160.000000,6146.200000,16982.038400,2657.942000
244.152,5.000000,160.000000,6146.200000,16982.038400,2657.942000
244.181,5.000000,15.000000,6146.200000,16982.038400,2657.942000
244.210,5.000000,15.000000,4107.200000,16982.038400,2657.942000
244.927,5.000000,15.000000,4107.200000,16982.038400,2432.888000
245.091,5.000000,15.000000,4107.200000,-13855.072600,2432.888000
245.130,251.000000,15.000000,4107.200000,-13855.072600,2432.888000
245.170,251.000000,222.000000,4107.200000,-13855.072600,2432.888000
