time
ControllerTemp,MotorTemp,DCLinkVoltage,VelocityFiltered,StrainGauge
137.907,8.000000,129.000000,2107.200000,28538.588800,1082.564000
138.026,8.000000,129.000000,2107.200000,17140.954800,1082.564000
138.051,5.000000,129.000000,2107.200000,17140.954800,1082.564000
138.078,5.000000,27.000000,2107.200000,17140.954800,1082.564000
138.106,5.000000,27.000000,4922.200000,17140.954800,1082.564000
138.958,5.000000,27.000000,4922.200000,17140.954800,332.384000
139.010,5.000000,27.000000,4922.200000,240327.791600,332.384000
139.078,71.000000,27.000000,4922.200000,240327.791600,332.384000
139.106,71.000000,159.000000,4922.200000,240327.791600,332.384000
139.134,71.000000,159.000000,3639.800000,240327.791600,332.384000
139.907,71.000000,159.000000,3639.800000,240327.791600,1457.654000
140.062,71.000000,159.000000,3639.800000,-345037.456000,1457.654000
140.089,153.000000,159.000000,3639.800000,-345037.456000,1457.654000
140.116,153.000000,43.000000,3639.800000,-345037.456000,1457.654000
140.144,153.000000,43.000000,4792.000000,-345037.456000,1457.654000
140.918,153.000000,43.000000,4792.000000,-345037.456000,407.402000
141.049,153.000000,43.000000,4792.000000,410071.504400,407.402000
141.076,122.000000,43.000000,4792.000000,410071.504400,407.402000
141.106,122.000000,53.000000,4792.000000,410071.504400,407.402000
141.136,122.000000,53.000000,6376.200000,410071.504400,407.402000
141.916,122.000000,53.000000,6376.200000,410071.504400,2207.834000
142.041,122.000000,53.000000,6376.200000,-162600.852000,2207.834000
142.069,207.000000,53.000000,6376.200000,-162600.852000,2207.834000
142.098,207.000000,138.000000,6376.200000,-162600.852000,2207.834000
142.127,207.000000,138.000000,3535.600000,-162600.852000,2207.834000
142.918,207.000000,138.000000,3535.600000,-162600.852000,932.528000
143.053,207.000000,138.000000,3535.600000,98585.712200,932.528000
143.083,29.000000,138.000000,3535.600000,98585.712200,932.528000
143.112,29.000000,97.000000,3535.600000,98585.712200,932.528000
143.142,29.000000,97.000000,3230.500000,98585.712200,932.528000
143.919,29.000000,97.000000,3230.500000,98585.712200,2057.798000
144.053,29.000000,97.000000,3230.500000,-84764.406800,2057.798000
144.114,230.000000,97.000000,3230.500000,-84764.406800,2057.798000
144.141,230.000000,188.000000,3230.500000,-84764.406800,2057.798000
144.170,230.000000,188.000000,6481.400000,-84764.406800,2057.798000
144.908,230.000000,188.000000,6481.400000,-84764.406800,1457.654000
144.988,230.000000,188.000000,6481.400000,-730.198600,1457.654000
145.017,255.000000,188.000000,6481.400000,-730.198600,1457.654000
145.086,255.000000,200.000000,6481.400000,-730.198600,1457.654000
145.112,255.000000,200.000000,1902.300000,-730.198600,1457.654000
145.908,255.000000,200.000000,1902.300000,-730.198600,2807.978000
146.021,255.000000,200.000000,1902.300000,-168560.005600,2807.978000
146.048,205.000000,200.000000,1902.300000,-168560.005600,2807.978000
146.076,205.000000,195.000000,1902.300000,-168560.005600,2807.978000
146.104,205.000000,195.000000,5846.800000,-168560.005600,2807.978000
146.959,205.000000,195.000000,5846.800000,-168560.005600,3333.104000
147.021,205.000000,195.000000,5846.800000,-37884.054200,3333.104000
147.047,244.000000,195.000000,5846.800000,-37884.054200,3333.104000
147.074,244.000000,181.000000,5846.800000,-37884.054200,3333.104000
147.102,244.000000,181.000000,4430.500000,-37884.054200,3333.104000
147.917,244.000000,181.000000,4430.500000,-37884.054200,632.456000
147.976,244.000000,181.000000,4430.500000,168511.148600,632.456000
148.006,50.000000,181.000000,4430.500000,168511.148600,632.456000
148.034,50.000000,56.000000,4430.500000,168511.148600,632.456000
148.062,50.000000,56.000000,2492.700000,168511.148600,632.456000
148.942,50.000000,56.000000,2492.700000,168511.148600,2207.834000
149.056,50.000000,56.000000,2492.700000,-259258.669200,2207.834000
149.128,178.000000,56.000000,2492.700000,-259258.669200,2207.834000
149.156,178.000000,188.000000,2492.700000,-259258.669200,2207.834000
149.185,178.000000,188.000000,873.400000,-259258.669200,2207.834000
149.909,178.000000,188.000000,873.400000,-259258.669200,482.420000
150.020,178.000000,188.000000,873.400000,-71317.180600,482.420000
150.046,234.000000,188.000000,873.400000,-71317.180600,482.420000
150.080,234.000000,190.000000,873.400000,-71317.180600,482.420000
150.108,234.000000,190.000000,6100.900000,-71317.180600,482.420000
150.963,234.000000,190.000000,6100.900000,-71317.180600,1232.600000
151.016,234.000000,190.000000,6100.900000,45431.113600,1232.600000
151.045,13.000000,190.000000,6100.900000,45431.113600,1232.600000
151.072,13.000000,138.000000,6100.900000,45431.113600,1232.600000
151.101,13.000000,138.000000,779.200000,45431.113600,1232.600000
151.919,13.000000,138.000000,779.200000,45431.113600,3108.050000
152.044,13.000000,138.000000,779.200000,392416.269000,3108.050000
152.110,116.000000,138.000000,779.200000,392416.269000,3108.050000
152.152,116.000000,242.000000,779.200000,392416.269000,3108.050000
152.178,116.000000,242.000000,6457.700000,392416.269000,3108.050000
152.907,116.000000,242.000000,6457.700000,392416.269000,1157.582000
152.994,116.000000,242.000000,6457.700000,-182508.417400,1157.582000
153.020,201.000000,242.000000,6457.700000,-182508.417400,1157.582000
153.050,201.000000,155.000000,6457.700000,-182508.417400,1157.582000
153.078,201.000000,155.000000,4671.300000,-182508.417400,1157.582000
153.966,201.000000,155.000000,4671.300000,-182508.417400,3408.122000
154.008,201.000000,155.000000,4671.300000,-282625.720800,3408.122000
154.034,171.000000,155.000000,4671.300000,-282625.720800,3408.122000
154.062,171.000000,197.000000,4671.300000,-282625.720800,3408.122000
154.090,171.000000,197.000000,2416.400000,-282625.720800,3408.122000
154.933,171.000000,197.000000,2416.400000,-282625.720800,857.510000
155.009,171.000000,197.000000,2416.400000,-218839.026800,857.510000
155.037,190.000000,197.000000,2416.400000,-218839.026800,857.510000
155.065,190.000000,199.000000,2416.400000,-218839.026800,857.510000
155.093,190.000000,199.000000,5945.800000,-218839.026800,857.510000
155.919,190.000000,199.000000,5945.800000,-218839.026800,2207.834000
156.009,190.000000,199.000000,5945.800000,-311286.317000,2207.834000
156.034,163.000000,199.000000,5945.800000,-311286.317000,2207.834000
156.065,163.000000,58.000000,5945.800000,-311286.317000,2207.834000
156.093,163.000000,58.000000,4841.500000,-311286.317000,2207.834000
156.966,163.000000,58.000000,4841.500000,-311286.317000,3033.032000
157.015,163.000000,58.000000,4841.500000,-270358.606400,3033.032000
157.041,175.000000,58.000000,4841.500000,-270358.606400,3033.032000
157.067,175.000000,109.000000,4841.500000,-270358.606400,3033.032000
157.095,175.000000,109.000000,1804.000000,-270358.606400,3033.032000
157.918,175.000000,109.000000,1804.000000,-270358.606400,632.456000
157.995,175.000000,109.000000,1804.000000,141392.813600,632.456000
158.023,42.000000,109.000000,1804.000000,141392.813600,632.456000
158.051,42.000000,35.000000,1804.000000,141392.813600,632.456000
158.079,42.000000,35.000000,2723.600000,141392.813600,632.456000
158.920,42.000000,35.000000,2723.600000,141392.813600,857.510000
159.044,42.000000,35.000000,2723.600000,316229.399800,857.510000
159.111,94.000000,35.000000,2723.600000,316229.399800,857.510000
159.136,94.000000,62.000000,2723.600000,316229.399800,857.510000
159.163,94.000000,62.000000,2546.300000,316229.399800,857.510000
159.917,94.000000,62.000000,2546.300000,316229.399800,632.456000
160.018,94.000000,62.000000,2546.300000,26127.777400,632.456000
160.053,7.000000,62.000000,2546.300000,26127.777400,632.456000
160.121,7.000000,201.000000,2546.300000,26127.777400,632.456000
160.149,7.000000,201.000000,2563.900000,26127.777400,632.456000
160.919,7.000000,201.000000,2563.900000,26127.777400,257.366000
161.066,7.000000,201.000000,2563.900000,-374273.580400,257.366000
161.126,144.000000,201.000000,2563.900000,-374273.580400,257.366000
161.155,144.000000,117.000000,2563.900000,-374273.580400,257.366000
161.191,144.000000,117.000000,1257.800000,-374273.580400,257.366000
161.936,144.000000,117.000000,1257.800000,-374273.580400,1907.762000
162.056,144.000000,117.000000,1257.800000,223647.291400,1907.762000
162.087,66.000000,117.000000,1257.800000,223647.291400,1907.762000
162.117,66.000000,166.000000,1257.800000,223647.291400,1907.762000
162.147,66.000000,166.000000,6122.500000,223647.291400,1907.762000
162.908,66.000000,166.000000,6122.500000,223647.291400,2132.816000
163.018,66.000000,166.000000,6122.500000,-117839.409200,2132.816000
163.077,220.000000,166.000000,6122.500000,-117839.409200,2132.816000
163.140,220.000000,225.000000,6122.500000,-117839.409200,2132.816000
163.168,220.000000,225.000000,3713.000000,-117839.409200,2132.816000
163.919,220.000000,225.000000,3713.000000,-117839.409200,3333.104000
164.010,220.000000,225.000000,3713.000000,167044.679600,3333.104000
164.040,49.000000,225.000000,3713.000000,167044.679600,3333.104000
164.070,49.000000,200.000000,3713.000000,167044.679600,3333.104000
164.100,49.000000,200.000000,3261.400000,167044.679600,3333.104000
164.908,49.000000,200.000000,3261.400000,167044.679600,1307.618000
165.041,49.000000,200.000000,3261.400000,245794.681400,1307.618000
165.110,73.000000,200.000000,3261.400000,245794.681400,1307.618000
165.139,73.000000,64.000000,3261.400000,245794.681400,1307.618000
165.166,73.000000,64.000000,4233.500000,245794.681400,1307.618000
165.916,73.000000,64.000000,4233.500000,245794.681400,2207.834000
166.032,73.000000,64.000000,4233.500000,-282779.689600,2207.834000
166.059,171.000000,64.000000,4233.500000,-282779.689600,2207.834000
166.088,171.000000,185.000000,4233.500000,-282779.689600,2207.834000
166.117,171.000000,185.000000,4075.200000,-282779.689600,2207.834000
166.908,171.000000,185.000000,4075.200000,-282779.689600,182.348000
166.967,171.000000,185.000000,4075.200000,-357778.686400,182.348000
166.994,149.000000,185.000000,4075.200000,-357778.686400,182.348000
167.023,149.000000,95.000000,4075.200000,-357778.686400,182.348000
167.052,149.000000,95.000000,4276.000000,-357778.686400,182.348000
167.919,149.000000,95.000000,4276.000000,-357778.686400,1157.582000
168.146,149.000000,95.000000,4276.000000,279780.164200,1157.582000
168.172,83.000000,95.000000,4276.000000,279780.164200,1157.582000
168.198,83.000000,97.000000,4276.000000,279780.164200,1157.582000
168.225,83.000000,97.000000,3490.100000,279780.164200,1157.582000
168.910,83.000000,97.000000,3490.100000,279780.164200,2807.978000
169.021,83.000000,97.000000,3490.100000,-13149.421200,2807.978000
169.047,252.000000,97.000000,3490.100000,-13149.421200,2807.978000
169.072,252.000000,20.000000,3490.100000,-13149.421200,2807.978000
169.099,252.000000,20.000000,5103.800000,-13149.421200,2807.978000
169.907,252.000000,20.000000,5103.800000,-13149.421200,1532.672000
169.980,252.000000,20.000000,5103.800000,-112226.201600,1532.672000
170.008,222.000000,20.000000,5103.800000,-112226.201600,1532.672000
170.036,222.000000,141.000000,5103.800000,-112226.201600,1532.672000
170.064,222.000000,141.000000,5376.000000,-112226.201600,1532.672000
170.916,222.000000,141.000000,5376.000000,-112226.201600,3033.032000
171.053,222.000000,141.000000,5376.000000,118293.673800,3033.032000
171.083,35.000000,141.000000,5376.000000,118293.673800,3033.032000
171.112,35.000000,65.000000,5376.000000,118293.673800,3033.032000
171.139,35.000000,65.000000,596.900000,118293.673800,3033.032000
171.920,35.000000,65.000000,596.900000,118293.673800,3333.104000
172.078,35.000000,65.000000,596.900000,19350.444400,3333.104000
172.106,5.000000,65.000000,596.900000,19350.444400,3333.104000
172.134,5.000000,196.000000,596.900000,19350.444400,3333.104000
172.168,5.000000,196.000000,2108.600000,19350.444400,3333.104000
172.920,5.000000,196.000000,2108.600000,19350.444400,32.312000
173.042,5.000000,196.000000,2108.600000,351348.759600,32.312000
173.080,104.000000,196.000000,2108.600000,351348.759600,32.312000
173.105,104.000000,181.000000,2108.600000,351348.759600,32.312000
173.131,104.000000,181.000000,5131.800000,351348.759600,32.312000
173.935,104.000000,181.000000,5131.800000,351348.759600,1307.618000
174.008,104.000000,181.000000,5131.800000,-107567.963200,1307.618000
174.033,223.000000,181.000000,5131.800000,-107567.963200,1307.618000
174.098,223.000000,241.000000,5131.800000,-107567.963200,1307.618000
174.125,223.000000,241.000000,1413.600000,-107567.963200,1307.618000
174.918,223.000000,241.000000,1413.600000,-107567.963200,3108.050000
174.992,223.000000,241.000000,1413.600000,337757.850200,3108.050000
175.017,100.000000,241.000000,1413.600000,337757.850200,3108.050000
175.046,100.000000,168.000000,1413.600000,337757.850200,3108.050000
175.074,100.000000,168.000000,5760.300000,337757.850200,3108.050000
175.909,100.000000,168.000000,5760.300000,337757.850200,1607.690000
176.062,100.000000,168.000000,5760.300000,-202812.005600,1607.690000
176.088,195.000000,168.000000,5760.300000,-202812.005600,1607.690000
176.114,195.000000,142.000000,5760.300000,-202812.005600,1607.690000
176.142,195.000000,142.000000,4403.600000,-202812.005600,1607.690000
176.919,195.000000,142.000000,4403.600000,-202812.005600,1007.546000
177.035,195.000000,142.000000,4403.600000,-145532.445000,1007.546000
177.063,212.000000,142.000000,4403.600000,-145532.445000,1007.546000
177.090,212.000000,160.000000,4403.600000,-145532.445000,1007.546000
177.118,212.000000,160.000000,4951.900000,-145532.445000,1007.546000
177.976,212.000000,160.000000,4951.900000,-145532.445000,1682.708000
178.056,212.000000,160.000000,4951.900000,305297.726000,1682.708000
178.082,90.000000,160.000000,4951.900000,305297.726000,1682.708000
178.142,90.000000,252.000000,4951.900000,305297.726000,1682.708000
178.168,90.000000,252.000000,2411.800000,305297.726000,1682.708000
178.919,90.000000,252.000000,2411.800000,305297.726000,2507.906000
178.971,90.000000,252.000000,2411.800000,213986.835000,2507.906000
179.000,63.000000,252.000000,2411.800000,213986.835000,2507.906000
179.030,63.000000,197.000000,2411.800000,213986.835000,2507.906000
179.064,63.000000,197.000000,5897.500000,213986.835000,2507.906000
179.962,63.000000,197.000000,5897.500000,213986.835000,-267.760000
180.048,63.000000,197.000000,5897.500000,351749.738800,-267.760000
180.117,104.000000,197.000000,5897.500000,351749.738800,-267.760000
180.179,104.000000,212.000000,5897.500000,351749.738800,-267.760000
180.207,104.000000,212.000000,2459.800000,351749.738800,-267.760000
180.937,104.000000,212.000000,2459.800000,351749.738800,2357.870000
181.069,104.000000,212.000000,2459.800000,93316.013800,2357.870000
181.099,27.000000,212.000000,2459.800000,93316.013800,2357.870000
181.129,27.000000,207.000000,2459.800000,93316.013800,2357.870000
181.159,27.000000,207.000000,2928.500000,93316.013800,2357.870000
181.936,27.000000,207.000000,2928.500000,93316.013800,-192.742000
182.069,27.000000,207.000000,2928.500000,-121928.805000,-192.742000
182.112,219.000000,207.000000,2928.500000,-121928.805000,-192.742000
182.140,219.000000,169.000000,2928.500000,-121928.805000,-192.742000
182.167,219.000000,169.000000,3738.300000,-121928.805000,-192.742000
182.936,219.000000,169.000000,3738.300000,-121928.805000,1907.762000
183.070,219.000000,169.000000,3738.300000,-274345.241800,1907.762000
183.098,174.000000,169.000000,3738.300000,-274345.241800,1907.762000
183.127,174.000000,61.000000,3738.300000,-274345.241800,1907.762000
183.162,174.000000,61.000000,780.700000,-274345.241800,1907.762000
183.918,174.000000,61.000000,780.700000,-274345.241800,2057.798000
184.033,174.000000,61.000000,780.700000,-77090.866000,2057.798000
184.061,233.000000,61.000000,780.700000,-77090.866000,2057.798000
184.089,233.000000,6.000000,780.700000,-77090.866000,2057.798000
184.117,233.000000,6.000000,2842.200000,-77090.866000,2057.798000
184.908,233.000000,6.000000,2842.200000,-77090.866000,2507.906000
185.023,233.000000,6.000000,2842.200000,132725.311600,2507.906000
185.052,39.000000,6.000000,2842.200000,132725.311600,2507.906000
185.080,39.000000,142.000000,2842.200000,132725.311600,2507.906000
185.109,39.000000,142.000000,902.200000,132725.311600,2507.906000
185.918,39.000000,142.000000,902.200000,132725.311600,1232.600000
186.018,39.000000,142.000000,902.200000,69515.170600,1232.600000
186.046,20.000000,142.000000,902.200000,69515.170600,1232.600000
186.075,20.000000,183.000000,902.200000,69515.170600,1232.600000
186.105,20.000000,183.000000,3844.500000,69515.170600,1232.600000
186.918,20.000000,183.000000,3844.500000,69515.170600,3108.050000
187.070,20.000000,183.000000,3844.500000,-2995.808600,3108.050000
187.122,255.000000,183.000000,3844.500000,-2995.808600,3108.050000
187.150,255.000000,27.000000,3844.500000,-2995.808600,3108.050000
187.179,255.000000,27.000000,2870.100000,-2995.808600,3108.050000
187.931,255.000000,27.000000,2870.100000,-2995.808600,-42.706000
187.978,255.000000,27.000000,2870.100000,9500.276600,-42.706000
188.008,2.000000,27.000000,2870.100000,9500.276600,-42.706000
188.125,2.000000,212.000000,2870.100000,9500.276600,-42.706000
188.152,2.000000,212.000000,5331.900000,9500.276600,-42.706000
188.961,2.000000,212.000000,5331.900000,9500.276600,2432.888000
189.037,2.000000,212.000000,5331.900000,119462.629400,2432.888000
189.064,35.000000,212.000000,5331.900000,119462.629400,2432.888000
189.094,35.000000,154.000000,5331.900000,119462.629400,2432.888000
189.121,35.000000,154.000000,1804.300000,119462.629400,2432.888000
189.908,35.000000,154.000000,1804.300000,119462.629400,2132.816000
190.022,35.000000,154.000000,1804.300000,-396904.376600,2132.816000
190.064,137.000000,154.000000,1804.300000,-396904.376600,2132.816000
190.090,137.000000,182.000000,1804.300000,-396904.376600,2132.816000
190.117,137.000000,182.000000,3926.900000,-396904.376600,2132.816000
190.918,137.000000,182.000000,3926.900000,-396904.376600,557.438000
191.040,137.000000,182.000000,3926.900000,112198.064800,557.438000
191.067,33.000000,182.000000,3926.900000,112198.064800,557.438000
191.092,33.000000,112.000000,3926.900000,112198.064800,557.438000
191.118,33.000000,112.000000,216.400000,112198.064800,557.438000
191.919,33.000000,112.000000,216.400000,112198.064800,707.474000
192.060,33.000000,112.000000,216.400000,-388066.643600,707.474000
192.097,140.000000,112.000000,216.400000,-388066.643600,707.474000
192.123,140.000000,88.000000,216.400000,-388066.643600,707.474000
192.150,140.000000,88.000000,5667.000000,-388066.643600,707.474000
192.944,140.000000,88.000000,5667.000000,-388066.643600,3258.086000
193.023,140.000000,88.000000,5667.000000,-317048.621200,3258.086000
193.052,161.000000,88.000000,5667.000000,-317048.621200,3258.086000
193.082,161.000000,131.000000,5667.000000,-317048.621200,3258.086000
193.112,161.000000,131.000000,719.800000,-317048.621200,3258.086000
193.919,161.000000,131.000000,719.800000,-317048.621200,932.528000
194.049,161.000000,131.000000,719.800000,-188273.096400,932.528000
194.075,199.000000,131.000000,719.800000,-188273.096400,932.528000
194.144,199.000000,227.000000,719.800000,-188273.096400,932.528000
194.170,199.000000,227.000000,5915.800000,-188273.096400,932.528000
194.941,199.000000,227.000000,5915.800000,-188273.096400,932.528000
195.058,199.000000,227.000000,5915.800000,357137.380000,932.528000
195.084,106.000000,227.000000,5915.800000,357137.380000,932.528000
195.114,106.000000,111.000000,5915.800000,357137.380000,932.528000
195.141,106.000000,111.000000,2750.800000,357137.380000,932.528000
195.908,106.000000,111.000000,2750.800000,357137.380000,3108.050000
196.022,106.000000,111.000000,2750.800000,262343.904200,3108.050000
196.048,78.000000,111.000000,2750.800000,262343.904200,3108.050000
196.074,78.000000,47.000000,2750.800000,262343.904200,3108.050000
196.102,78.000000,47.000000,1648.100000,262343.904200,3108.050000
196.918,78.000000,47.000000,1648.100000,262343.904200,632.456000
197.041,78.000000,47.000000,1648.100000,-98881.516000,632.456000
197.068,226.000000,47.000000,1648.100000,-98881.516000,632.456000
197.095,226.000000,135.000000,1648.100000,-98881.516000,632.456000
197.122,226.000000,135.000000,6154.000000,-98881.516000,632.456000
197.980,226.000000,135.000000,6154.000000,-98881.516000,2132.816000
198.024,226.000000,135.000000,6154.000000,-196618.125800,2132.816000
198.051,197.000000,135.000000,6154.000000,-196618.125800,2132.816000
198.079,197.000000,103.000000,6154.000000,-196618.125800,2132.816000
198.112,197.000000,103.000000,1490.700000,-196618.125800,2132.816000
198.908,197.000000,103.000000,1490.700000,-196618.125800,3033.032000
198.946,197.000000,103.000000,1490.700000,-139259.543600,3033.032000
198.976,214.000000,103.000000,1490.700000,-139259.543600,3033.032000
199.006,214.000000,127.000000,1490.700000,-139259.543600,3033.032000
199.037,214.000000,127.000000,2228.200000,-139259.543600,3033.032000
199.920,214.000000,127.000000,2228.200000,-139259.543600,2132.816000
200.007,214.000000,127.000000,2228.200000,127784.881400,2132.816000
200.036,38.000000,127.000000,2228.200000,127784.881400,2132.816000
200.065,38.000000,21.000000,2228.200000,127784.881400,2132.816000
200.094,38.000000,21.000000,1394.300000,127784.881400,2132.816000
200.919,38.000000,21.000000,1394.300000,127784.881400,3183.068000
201.080,38.000000,21.000000,1394.300000,-153843.035400,3183.068000
201.122,210.000000,21.000000,1394.300000,-153843.035400,3183.068000
201.149,210.000000,38.000000,1394.300000,-153843.035400,3183.068000
201.178,210.000000,38.000000,4639.100000,-153843.035400,3183.068000
201.918,210.000000,38.000000,4639.100000,-153843.035400,932.528000
202.041,210.000000,38.000000,4639.100000,-316386.288200,932.528000
202.072,161.000000,38.000000,4639.100000,-316386.288200,932.528000
202.102,161.000000,181.000000,4639.100000,-316386.288200,932.528000
202.133,161.000000,181.000000,4206.300000,-316386.288200,932.528000
202.908,161.000000,181.000000,4206.300000,-316386.288200,482.420000
203.029,161.000000,181.000000,4206.300000,304494.715400,482.420000
203.057,90.000000,181.000000,4206.300000,304494.715400,482.420000
203.087,90.000000,191.000000,4206.300000,304494.715400,482.420000
203.117,90.000000,191.000000,676.100000,304494.715400,482.420000
203.910,90.000000,191.000000,676.100000,304494.715400,632.456000
204.028,90.000000,191.000000,676.100000,-387886.159400,632.456000
204.055,140.000000,191.000000,676.100000,-387886.159400,632.456000
204.085,140.000000,102.000000,676.100000,-387886.159400,632.456000
204.117,140.000000,102.000000,4158.700000,-387886.159400,632.456000
204.919,140.000000,102.000000,4158.700000,-387886.159400,557.438000
205.046,140.000000,102.000000,4158.700000,-256955.316600,557.438000
205.072,179.000000,102.000000,4158.700000,-256955.316600,557.438000
205.099,179.000000,107.000000,4158.700000,-256955.316600,557.438000
205.126,179.000000,107.000000,5669.700000,-256955.316600,557.438000
205.919,179.000000,107.000000,5669.700000,-256955.316600,2207.834000
205.962,179.000000,107.000000,5669.700000,-258523.129200,2207.834000
205.989,178.000000,107.000000,5669.700000,-258523.129200,2207.834000
206.096,178.000000,244.000000,5669.700000,-258523.129200,2207.834000
206.123,178.000000,244.000000,1641.800000,-258523.129200,2207.834000
206.920,178.000000,244.000000,1641.800000,-258523.129200,1607.690000
206.963,178.000000,244.000000,1641.800000,-331164.087600,1607.690000
206.990,157.000000,244.000000,1641.800000,-331164.087600,1607.690000
207.020,157.000000,78.000000,1641.800000,-331164.087600,1607.690000
207.048,157.000000,78.000000,1213.800000,-331164.087600,1607.690000
207.907,157.000000,78.000000,1213.800000,-331164.087600,2207.834000
207.937,157.000000,78.000000,1213.800000,-136222.954000,2207.834000
207.964,215.000000,78.000000,1213.800000,-136222.954000,2207.834000
207.993,215.000000,103.000000,1213.800000,-136222.954000,2207.834000
208.023,215.000000,103.000000,87.800000,-136222.954000,2207.834000
208.919,215.000000,103.000000,87.800000,-136222.954000,2357.870000
209.052,215.000000,103.000000,87.800000,-150162.882400,2357.870000
209.080,211.000000,103.000000,87.800000,-150162.882400,2357.870000
209.108,211.000000,63.000000,87.800000,-150162.882400,2357.870000
209.174,211.000000,63.000000,3154.000000,-150162.882400,2357.870000
209.908,211.000000,63.000000,3154.000000,-150162.882400,2732.960000
210.027,211.000000,63.000000,3154.000000,-427552.968800,2732.960000
210.052,128.000000,63.000000,3154.000000,-427552.968800,2732.960000
210.078,128.000000,148.000000,3154.000000,-427552.968800,2732.960000
210.106,128.000000,148.000000,1947.600000,-427552.968800,2732.960000
210.935,128.000000,148.000000,1947.600000,-427552.968800,782.492000
211.008,128.000000,148.000000,1947.600000,-76611.475600,782.492000
211.036,233.000000,148.000000,1947.600000,-76611.475600,782.492000
211.064,233.000000,43.000000,1947.600000,-76611.475600,782.492000
211.094,233.000000,43.000000,54.200000,-76611.475600,782.492000
211.985,233.000000,43.000000,54.200000,-76611.475600,782.492000
212.030,233.000000,43.000000,54.200000,-38131.763000,782.492000
212.057,244.000000,43.000000,54.200000,-38131.763000,782.492000
212.085,244.000000,162.000000,54.200000,-38131.763000,782.492000
212.149,244.000000,162.000000,5094.500000,-38131.763000,782.492000
212.918,244.000000,162.000000,5094.500000,-38131.763000,2207.834000
213.037,244.000000,162.000000,5094.500000,-394557.875400,2207.834000
213.066,138.000000,162.000000,5094.500000,-394557.875400,2207.834000
213.094,138.000000,105.000000,5094.500000,-394557.875400,2207.834000
213.122,138.000000,105.000000,4083.100000,-394557.875400,2207.834000
213.908,138.000000,105.000000,4083.100000,-394557.875400,2882.996000
214.033,138.000000,105.000000,4083.100000,173864.663600,2882.996000
214.061,51.000000,105.000000,4083.100000,173864.663600,2882.996000
214.127,51.000000,208.000000,4083.100000,173864.663600,2882.996000
214.153,51.000000,208.000000,5381.400000,173864.663600,2882.996000
214.918,51.000000,208.000000,5381.400000,173864.663600,2958.014000
215.066,51.000000,208.000000,5381.400000,-12488.288200,2958.014000
215.122,252.000000,208.000000,5381.400000,-12488.288200,2958.014000
215.151,252.000000,71.000000,5381.400000,-12488.288200,2958.014000
215.180,252.000000,71.000000,1436.700000,-12488.288200,2958.014000
215.935,252.000000,71.000000,1436.700000,-12488.288200,-117.724000
216.118,252.000000,71.000000,1436.700000,340020.173600,-117.724000
216.144,101.000000,71.000000,1436.700000,340020.173600,-117.724000
216.171,101.000000,85.000000,1436.700000,340020.173600,-117.724000
216.200,101.000000,85.000000,3149.200000,340020.173600,-117.724000
216.937,101.000000,85.000000,3149.200000,340020.173600,1682.708000
217.083,101.000000,85.000000,3149.200000,389895.343000,1682.708000
217.109,116.000000,85.000000,3149.200000,389895.343000,1682.708000
217.137,116.000000,50.000000,3149.200000,389895.343000,1682.708000
217.166,116.000000,50.000000,4285.900000,389895.343000,1682.708000
217.919,116.000000,50.000000,4285.900000,389895.343000,1757.726000
217.976,116.000000,50.000000,4285.900000,272003.738800,1757.726000
218.005,81.000000,50.000000,4285.900000,272003.738800,1757.726000
218.035,81.000000,16.000000,4285.900000,272003.738800,1757.726000
218.065,81.000000,16.000000,1562.200000,272003.738800,1757.726000
218.919,81.000000,16.000000,1562.200000,272003.738800,1007.546000
219.435,81.000000,16.000000,1562.200000,-229367.907600,1007.546000
219.589,187.000000,16.000000,1562.200000,-229367.907600,1007.546000
219.621,187.000000,164.000000,1562.200000,-229367.907600,1007.546000
219.656,187.000000,164.000000,4046.200000,-229367.907600,1007.546000
219.908,187.000000,164.000000,4046.200000,-229367.907600,632.456000
220.028,187.000000,164.000000,4046.200000,86300.694600,632.456000
220.057,25.000000,164.000000,4046.200000,86300.694600,632.456000
220.085,25.000000,184.000000,4046.200000,86300.694600,632.456000
220.115,25.000000,184.000000,1444.900000,86300.694600,632.456000
220.919,25.000000,184.000000,1444.900000,86300.694600,407.402000
221.082,25.000000,184.000000,1444.900000,-241479.712600,407.402000
221.127,184.000000,184.000000,1444.900000,-241479.712600,407.402000
221.156,184.000000,8.000000,1444.900000,-241479.712600,407.402000
221.186,184.000000,8.000000,3670.100000,-241479.712600,407.402000
221.908,184.000000,8.000000,3670.100000,-241479.712600,1457.654000
222.038,184.000000,8.000000,3670.100000,-182354.871800,1457.654000
222.068,201.000000,8.000000,3670.100000,-182354.871800,1457.654000
222.097,201.000000,167.000000,3670.100000,-182354.871800,1457.654000
222.127,201.000000,167.000000,2800.900000,-182354.871800,1457.654000
222.920,201.000000,167.000000,2800.900000,-182354.871800,107.330000
223.054,201.000000,167.000000,2800.900000,147766.993400,107.330000
223.082,44.000000,167.000000,2800.900000,147766.993400,107.330000
223.109,44.000000,9.000000,2800.900000,147766.993400,107.330000
223.138,44.000000,9.000000,4763.900000,147766.993400,107.330000
223.919,44.000000,9.000000,4763.900000,147766.993400,1457.654000
224.014,44.000000,9.000000,4763.900000,110897.882200,1457.654000
224.042,33.000000,9.000000,4763.900000,110897.882200,1457.654000
224.070,33.000000,12.000000,4763.900000,110897.882200,1457.654000
